ZON_NM,DATE,px_mean,px_max
Ulsan,20180427,38.625,67
Ulsan,20180428,46.2083333333,72
Ulsan,20180429,51.6666666667,95
Ulsan,20180430,48.8333333333,64
Ulsan,20180501,63.625,82
Ulsan,20180502,30.3333333333,69
Ulsan,20180503,35.2916666667,127
Ulsan,20180504,27.875,42
Ulsan,20180505,34.7916666667,67
Ulsan,20180506,20.5,37
Ulsan,20180507,14.2173913043,41
Ulsan,20180508,12.8333333333,22
Ulsan,20180509,13.9166666667,20
Ulsan,20180510,33.2916666667,54
Ulsan,20180511,44.9583333333,103
Ulsan,20180512,30.875,54
Ulsan,20180513,17.3333333333,31
Ulsan,20180514,40.0,69
Ulsan,20180515,58.2083333333,85
Ulsan,20180516,16.0833333333,43
Ulsan,20180517,12.0833333333,21
Ulsan,20180518,9.29166666667,21
Ulsan,20180519,13.8333333333,19
Ulsan,20180520,11.9166666667,22
Ulsan,20180521,19.25,32
Ulsan,20180522,26.0833333333,38
Ulsan,20180523,17.8333333333,37
Ulsan,20180524,55.75,83
Ulsan,20180525,58.3333333333,77
Ulsan,20180526,63.1666666667,81
Ulsan,20180527,67.625,94
Ulsan,20180528,52.875,74
Ulsan,20180529,48.625,81
Ulsan,20180530,40.8125,80
Ulsan,20180531,28.25,42
Ulsan,20180601,32.4166666667,48
Ulsan,20180602,48.5416666667,64
Ulsan,20180603,52.2083333333,80
Ulsan,20180604,49.375,66
Ulsan,20180605,36.5833333333,52
Ulsan,20180606,42.2083333333,63
Ulsan,20180607,56.125,81
Ulsan,20180608,53.5833333333,92
Ulsan,20180609,20.7916666667,51
Ulsan,20180610,13.4166666667,26
Ulsan,20180611,9.5,16
Ulsan,20180612,14.875,35
Ulsan,20180613,15.125,26
Ulsan,20180614,12.0833333333,22
Ulsan,20180615,14.8333333333,22
Ulsan,20180616,10.5833333333,18
Ulsan,20180617,19.4782608696,40
Ulsan,20180618,30.3684210526,45
Ulsan,20180619,33.7777777778,51
Ulsan,20180620,30.2916666667,44
Ulsan,20180621,38.5,60
Ulsan,20180622,38.8333333333,61
Ulsan,20180623,43.625,63
Ulsan,20180624,53.375,88
Ulsan,20180625,59.25,86
Ulsan,20180626,30.8333333333,80
Ulsan,20180627,16.6666666667,29
Ulsan,20180628,13.4166666667,30
Ulsan,20180629,21.8333333333,34
Ulsan,20180630,16.1666666667,33
Ulsan,20180701,19.3636363636,32
Ulsan,20180702,19.5294117647,33
Ulsan,20180704,15.875,38
Ulsan,20180705,12.625,39
Ulsan,20180706,4.57142857143,13
Ulsan,20180707,8.54545454545,22
Ulsan,20180708,8.875,21
Ulsan,20180709,7.95833333333,16
Ulsan,20180710,29.6666666667,69
Ulsan,20180711,36.1428571429,65
Ulsan,20180712,33.75,95
Ulsan,20180713,36.7083333333,54
Ulsan,20180714,40.8333333333,57
Ulsan,20180715,41.8333333333,61
Ulsan,20180716,50.2916666667,74
Ulsan,20180717,59.25,96
Ulsan,20180718,57.9166666667,76
Ulsan,20180719,68.4166666667,95
Ulsan,20180720,66.9583333333,100
Ulsan,20180721,33.6666666667,74
Ulsan,20180722,19.2083333333,38
Ulsan,20180723,17.0476190476,44
Ulsan,20180724,32.5416666667,60
Ulsan,20180725,37.9166666667,56
Ulsan,20180726,49.2916666667,88
Ulsan,20180727,47.5833333333,84
Ulsan,20180728,22.9583333333,37
Ulsan,20180729,19.8333333333,34
Ulsan,20180730,17.5833333333,37
Ulsan,20180731,16.9583333333,26
Ulsan,20180801,19.8333333333,31
Ulsan,20180802,14.7916666667,26
Ulsan,20180803,24.5833333333,55
Ulsan,20180804,28.9583333333,50
Ulsan,20180805,22.3333333333,41
Ulsan,20180806,24.25,36
Ulsan,20180807,12.0416666667,21
Ulsan,20180808,13.5833333333,23
Ulsan,20180809,14.625,29
Ulsan,20180810,10.1428571429,17
Ulsan,20180811,9.79166666667,15
Ulsan,20180812,15.2916666667,30
Ulsan,20180813,27.4583333333,59
Ulsan,20180814,20.9583333333,32
Ulsan,20180815,13.9583333333,27
Ulsan,20180816,10.75,25
Ulsan,20180817,14.5416666667,23
Ulsan,20180818,15.375,23
Ulsan,20180819,14.5833333333,22
Ulsan,20180820,18.9444444444,29
Ulsan,20180821,28.3043478261,50
Ulsan,20180822,13.0,27
Ulsan,20180823,15.2916666667,28
Ulsan,20180824,14.0833333333,30
Ulsan,20180825,18.625,35
Ulsan,20180826,17.1428571429,30
Ulsan,20180827,22.4444444444,34
Ulsan,20180828,20.3333333333,31
Ulsan,20180829,27.25,84
Ulsan,20180830,14.8333333333,23
Ulsan,20180831,14.7083333333,25
Ulsan,20180901,15.3333333333,23
Ulsan,20180902,13.3333333333,19
Ulsan,20180903,18.2083333333,26
Ulsan,20180904,15.9166666667,28
Ulsan,20180905,17.625,24
Ulsan,20180906,25.9583333333,39
Ulsan,20180907,27.0833333333,42
Ulsan,20180908,20.75,40
